title,description,price,rating,seller,image
"Acer Nitro 27"" WQHD 2560 x 1440 PC Gaming IPS Monitor | AMD FreeSync Premium | Up to 240Hz Refresh | Up to 0.5ms | DisplayHDR 400 | sRGB 99% | 1 x Display Port 1.4 & 2 x HDMI 2.0 | XV272U W2bmiiprx","27"" WQHD (2560 x 1440) Widescreen IPS PC Gaming Monitor ,AMD FreeSync Premium Technology ,Refresh Rate: 240Hz (Using Display Port) 144Hz (Using HDMI Port) | Response Time: 1ms (G to G) - Up to 0.5ms (G to G) | Pixel Pitch: 0.233mm | 2 Speakers, 2 Watts Per Speaker ,VESA Mounting Compliant (100 x 100mm) | Ergostand: Ergonomic Tilt: -5° to 15°, Height Adjustment Range: 4.7"", Swivel: 360° & Pivot: +/- 90° ,Ports: 1 x Display Port 1.4, 2 x HDMI 2.0 Ports & 1 x Audio Out Port (Display Port and HDMI Cable Included) ,",$269.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/A7U6S2309200W40Q747.jpg
"LG 27"" 240 Hz IPS QHD Gaming Monitor FreeSync Premium & G-Sync Compatible 2560 x 1440 (2K) DCI-P3 95% (CIE1976) UltraGear 27GR83Q-B","27"" QHD (2560 x 1440) IPS Display ,1ms (GtG) with 240Hz Refresh Rate ,DCI-P3 95% (Typ.) with VESA DisplayHDR 400 ,NVIDIA G-SYNC Compatible & AMD FreeSync Premium ,HDMI 2.1 with 4-Pole Headphone out with DTS HP:X ,3-Side Virtually Borderless Design ,Tilt/Height/Pivot Adjustable Stand ,",$269.99 ,5,Newegg,https://c1.neweggimages.com/ProductImage/24-026-379-01.jpg
ViewSonic VX2718-PC-MHD 27 Inch Full HD 1080p 165Hz 1ms Curved Gaming Monitor with Adaptive-Sync Eye Care Frameless HDMI and Display Port,"CURVED DESIGN: Lose yourself in a 1500R curved screen with panoramic images, vivid color and incredible detail in Full HD 1080 resolution ,IMMERSIVE MONITOR: 1ms (MPRT) response time, and 165Hz refresh rate (with DisplayPort) provide a professional level gaming experience ,ULTRA-SMOOTH GAMING: VESA Adaptive-Sync automatically calibrates frame rates and eliminates screen tearing for ultra-smooth gameplay ,ENHANCED VIEWING COMFORT: Flicker-free technology and a blue light filter minimize fatigue so you can play at your best all day long ,GAME ON: An arsenal of pre-set and customizable visual modes lets you see a path to victory for any FPS, RTS, eSports or MOBA games ,FLEXIBLE CONNECTIVITY: The VX2718-PC-MHD supports laptops, PCs and Macs with HDMI and DisplayPort inputs ,INCLUDED IN THE BOX: LCD Monitor, Power Cable, AC/DC Adapter, DisplayPort Cable and Quick Start Guide ,",$269.99 ,4.3,Newegg,https://c1.neweggimages.com/ProductImage/24-117-054-V01.jpg
"LG 32"" 144 Hz VA UHD Gaming Monitor FreeSync Premium (AMD Adaptive Sync) 3840 x 2160 (4K) DCI-P3 90% (CIE1976) UltraGear 32GQ750-B Tilt/Height/Pivot Adjust","32"" (31.5"" Viewable) Gaming Monitor ,4K UHD (3840 x 2160) Display ,HDR 10 & DCI-P3 90% ,1ms (GtG) with 144Hz Refresh Rate ,HDMI 2.1 & AMD FreeSync Premium ,3-Side Virtually Borderless Design ,Tilt/Height/Pivot Adjustable Stand ,",$676.42 ,5,Newegg,https://c1.neweggimages.com/ProductImage/24-026-350-01.jpg
"ViewSonic OMNI VX2728J 27 Inch Gaming Monitor 165Hz 1ms 1080p IPS with FreeSync Premium, Advanced Ergonomics, HDMI, DP","27 Inch Full HD (1920x1080p) IPS gaming monitor with thin bezels ,165Hz refresh rate and 0.5ms (MPRT) response time for ultimate gaming experience ,AMD FreeSync Premium technology enables fluid and tear-free gameplay ,Advanced ergonomics (tilt, swivel, rotate and height) for all-day comfort ,HDR10 content support for deep contrast, rich color, and vibrant details ,The VX2728J supports laptops, PCs, Macs and more with HDMI, and DisplayPort inputs ,",$109.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/24-117-160-01.png
"ViewSonic VX2428A 24 Inch 1080p 0.5ms 180Hz IPS Gaming Monitor with FreeSync, HDMI 1.4, and DisplayPort Inputs","SEE THE DIFFERENCE: 24 Inch Full HD (1920x1080p) IPS gaming monitor with thin bezels ,MAXIMIZED GAMEPLAY: 180Hz refresh rate and 0.5ms (MPRT) response time for ultimate gaming experience ,ULTRA-SMOOTH GAMING: FreeSync Premium technology enables fluid and tear-free gameplay ,ENHANCED VIEWING COMFORT: Flicker-Free technology and Blue Light Filter for reduced eye fatigue ,HDR10 CONTENT SUPPORT: For deep contrast, rich color, and vibrant details ,",$109.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/AN7GD2407160ALNXS2A.jpg
"ASUS TUF Gaming 24"" (23.8 inch viewable) 1080P Monitor (VG249Q3A) - Full HD, 180Hz, 1ms, Fast IPS, Extreme Low Motion Blur, FreeSync Premium, Speakers, DisplayPort, HDMI, Variable Overdrive, 99% sRGB","23.8-inch Full HD(1920x1080) Fast IPS gaming monitor with 180Hz refresh rate designed for professional gamers and immersive gameplay ,1ms (GTG) response time for smooth gameplay, and ASUS Extreme Low Motion Blur (ELMB) technology to further reduce ghosting and motion blur ,FreeSync Premium delivers a seamless, tear-free gaming experience by enabling VRR (variable refresh rate) by default ,Shadow Boost enhances image details in dark areas, brightening scenes without over-exposing bright areas ,What's in the box: DisplayPort cable, HDMI cable, L-shaped Screwdriver, Power cord, Quick start guide, Warranty Card ,Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 08/31/2023) ,",$109.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/24-281-277-03.jpg
ViewSonic VX2418-P-MHD 24 Inch Frameless Full HD 1080p 165Hz 1ms Gaming Monitor with Adaptive-Sync Eye Care HDMI and Display Port,"BE THE DIFFERENCE: Full HD 1080p (1920x1080p) resolution, 1ms (MPRT) response time, and 165Hz refresh rate (with DisplayPort) gives you the ultimate enthusiast experience ,ULTRA-SMOOTH GAMING: VESA Adaptive-Sync automatically calibrates frame rates and eliminates screen tearing for ultra-smooth gameplay ,ENHANCED VIEWING COMFORT: Flicker-Free technology and Blue Light Filter for all-day comfort ,GAME ON: An arsenal of pre-set customizable visual modes keeps you ready for any FPS, RTS, or MOBA games ,FLEXIBLE CONNECTIVITY: The VX2418-P-MHD supports laptops, PCs, and Macs with HDMI and DisplayPort inputs ,INCLUDED IN THE BOX: LCD Monitor, Power Cable, DisplayPort Cable, and Quick Start Guide ,",$109.99 ,3.5,Newegg,https://c1.neweggimages.com/ProductImage/24-117-059-V01.jpg
"Acer Nitro VG280K bmiipx 28"" IPS 3840 x 2160P 4K 1ms UHD AMD FreeSync HDR 2 x HDMI, DisplayPort, Built-in Speaker Gaming Monitor","28"" IPS panel with 3840 x 2160 UHD resolution ,AMD FreeSync Technology ,Ports: 1 x Display Port and 2 x HDMI 2.0 ,Response Time: 4ms (GTG) ,90% DCI-P3 Color Space ,HDMIx2, DisplayPort, Speaker ,HDR10 support ,",$451.00 ,4.8,Newegg,https://c1.neweggimages.com/ProductImage/24-011-381-08.jpg
"ViewSonic 24"" (23.6"" Viewable) 60 Hz IPS FHD Gaming Monitor 1920 x 1080 VX2467U","24"" (23.6"" Viewable) ,IPS FHD 1920 x 1080 ,60 Hz ,1 x D-Sub / 1 x HDMI / 1 x USB-C (DP Alternative) ,",$109.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/A24GD2309080C8UWRA6.jpg
"MSI 27"" 180 Hz VA FHD Gaming Monitor 1920 x 1080 G27C4 E3","27"" ,VA FHD 1920 x 1080 ,180 Hz ,3000:1 ,16.7 Million ,Tilt: -5° ~ 20° ,1 x DisplayPort 1.2a / 2 x HDMI 2.0b ,Power Cord, HDMI Cable ,",$109.99 ,4,Newegg,https://c1.neweggimages.com/ProductImage/24-475-351-01.png
"AOC 32"" (31.5"" Viewable) 165 Hz VA FHD Gaming Monitor FreeSync (AMD Adaptive Sync) 1920 x 1080 D-Sub, HDMI, DisplayPort, Audio C32G2E","32"" (31.5"" Viewable) ,VA FHD 1920 x 1080 ,165 Hz ,FreeSync (AMD Adaptive Sync) ,3000:1 ,16.7 Million ,1 x DisplayPort 1.2 / 2 x HDMI 2.0 / 1 x D-Sub ,",$269.99 ,4.6,Newegg,https://c1.neweggimages.com/ProductImage/A6ZPD201219XUU5H.jpg
"ViewSonic ELITE XG320U 32 Inch 4K UHD Gaming Monitor with 150Hz, 1ms, HDR 600, FreeSync Premium Pro, HDMI, DisplayPort, USB, and Advanced Ergonomics for Esports","IMMERSIVE MONITOR: 4K UHD (3840x2160p) resolution, 1ms (MPRT) response time, and 150Hz refresh rate gives you the ultimate enthusiast experience ,AMD FREESYNC PREMIUM PRO: The XG320U provides a combination of smooth gaming at peak performance, and exceptional high dynamic range visuals while still maintaining low latency ,VIBRANT COLORS: Witness the next evolution in open-world storytelling with 10-bit color depth to deliver precise images and certified display HDR 600 in-game detail enhancement ,ELITE DESIGN ENHANCEMENTS: Elevate your setup with a built-in mouse bungee, ELITE RGB ambient lighting, sight shields, and a reinforced headphone hook ,ALL DAY COMFORT: Fully adjustable ergonomic stand delivers the comfort you need for marathon gaming sessions ,AMAZING AT ANY ANGLE: A three-sided ultra-thin bezel IPS panel ensures stunning views no matter your vantage point ,FLEXIBLE CONNECTIVITY: Supports laptops, PCs, Macs, and POS systems. The XG320U featuring USB Type A and B, HDMI 2.1, HD ,",$566.99 ,5,Newegg,https://c1.neweggimages.com/ProductImage/24-117-075-V01.jpg
"Acer Nitro ED343CUR VBMIIPPX 34” Curved 1000R 3440x1440 165Hz Refresh rate up to 0.5ms response time AMD FreeSync Premium Gaming HDR Monitor, HDMIx2, DisplayPortx2","34” 3440x1440P Display ,1000R Curved Monitor ,165Hz refresh rate and Up to 0.5ms response time ,AMD Freesync Premium Technology ,AdobeRGB 90% color gamut and Delta E<2 color accuracy ,HDMIx2, DisplayPortx2 ,",$269.99 ,5,Newegg,https://c1.neweggimages.com/ProductImage/V2Y1D23090818VEMC0C.jpg
"ASUS ProArt Display 32"" 1440P Monitor (PA328CGV) - QHD (2560 x 1440), IPS, 165Hz, 95% DCI-P3, 100% sRGB/Rec.709, Delta E < 2, Calman Verified, USB-C Power Delivery, DisplayPort, HDMI, USB 3.1 Hub, C-clamp","Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2024) ,32-inch QHD (2560 x 1440) and up to 600 nits HDR display with IPS 178° wide viewing angle panel ,International color standard 95% DCI-P3 and 100% sRGB/Rec. 709 wide color gamut ,Calman Verified with factory calibrated for excellent Delta E < 2 color accuracy ,Extensive connectivity including DisplayPort over USB-C with 90W Power Delivery, DisplayPort, HDMI and USB 3.2 Gen1 hub ,165Hz variable refresh rate (VRR) with FreeSync Premium Pro, allowing game developers to create fast-rendering games and conduct quality checks on one display. ,C-clamp design enlarge your workspace with tilt, swivel, pivot and height adjustments for a comfortable viewing experience ,",$602.01 ,4.3,Newegg,https://c1.neweggimages.com/ProductImage/24-281-161-02.jpg
"Orion by Up-Switch fully integrated Nintendo Switch Portable HD 11.6 inch IPS Monitor, with USB Type-C and HDMI In for PS5, XBOX, Laptop, SmartPhone, Built in Speakers","Nintendo Switch Integrated HD IPS 11.6 Monitor, HDMI Port, USBC Port, Headphone Jack, Joy Con Slots, Dual Stereo Speakers ,You can plug any gaming console or even your smartphone into ORION to play it on ORION's epic 11.6'' screen. Make any gaming system portable with ORION! ,Convenient KickStand: Our uber-practical kickstand design lets you adjust your ORION viewing experience to the perfect angle when not enjoying its handheld capability ,Charges While you Play ,Portable Powerbank Compatible ,Compatibility: Nintendo Switch, Nintendo Switch Oled, XBOX, PS5, PS4, Smart Phone, LapTop ,Warranty: 90 Days ,Not Included: ,Nintendo Switch or Switch OLED ,Type C Cable ,Power Bank ,Nintendo Power Adapter ,",$109.99 ,1,Newegg,https://c1.neweggimages.com/ProductImage/AP0HS2111161AGNDHC5.jpg
"ASUS TUF Gaming 27"" 1080P Monitor (VG279QL3A) - Full HD, 180Hz, 1ms, Fast IPS, Extreme Low Motion Blur, FreeSync Premium, G-SYNC Compatible, Speakers, DisplayPort, Height Adjustable","27-inch Full HD (1920 x 1080) Fast IPS gaming monitor with 180Hz refresh rate designed for professional gamers and immersive gameplay ,1ms (GTG) response time for smooth gameplay, and ASUS Extreme Low Motion Blur (ELMB) technology to further reduce ghosting and motion blur ,FreeSync Premium and G-SYNC compatible delivers a seamless, tear-free gaming experience by enabling VRR (variable refresh rate) by default ,Shadow Boost enhances image details in dark areas, brightening scenes without over-exposing bright areas ,Robust Connectivity with DisplayPort 1.4 x 1 (HBR2) and HDMI(v2.0) x 2 ,What's in the box: HDMI cable, Power cord, Quick start guide, Warranty Card ,ASUS Rapid Replacement (ARR) 3 years warranty service with free cross shipping ,Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2024) ,",$269.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/24-281-294-09.jpg
"ASUS ZenScreen 17"" (17.3"" viewable) 1080P Portable USB-C Monitor (MB17AHG) - Full HD, IPS, 144Hz, FreeSync Premium, Eye Care, L-shaped Kickstand, Tripod Mountable, HDMI, FSC Certified, ENERGY STAR","17.3-inch FHD panel featuring 144 Hz SmoothMotion refresh rate, supports FreeSync Premium for supersmooth visuals ,Sleek, ultrathin 7 mm profile enable effortless portability ,L-shaped kickstand props the display up at the ideal height, so it can serve as a laptop screen extender ,Rich connectivity with two full-function USB-C ports on either side of the monitor for better cable management, plus HDMI and earphone jack ,Standard tripod socket allows the display to be easily mounted for comfortable eye-level viewing ,ENERGY STAR certification and environmentally friendly FSC packaging ,What's in the Box: HDMI cable, USB-C Cable, 30W adapter, Protective Sleeve, Quick start guide, Warranty Card ,Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2023) ,",$269.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/24-281-260-03.jpg
"Z-EDGE UG32 32"" 2K QHD 2560 x 1440 165Hz 1ms 1500R Curved Gaming Monitor, FreeSync, HDR10, HDMI x 2, DisplayPort x 2, Support VESA Mount","32"" 1500R Curved Screen. ,2K QHD 2560x1440. ,165Hz(DP), 144Hz(HDMI). ,1ms MPRT. ,Ultra-Slim Bezel. ,178° Wide Angel Viewing. ,Support AMD FreeSync. ,2 x HDMI 2.0, 2 x DisplayPort 1.2. ,Eye-Care Technology. ,",$119.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/AT2ES2409040CKPD5A9.jpg
"ViewSonic 27"" 240Hz QHD 2560 x 1440 IPS Gaming Monitor with HDMI, DisplayPort, and USB-C","Dominate the game with the ultra-smooth 240Hz refresh rate ,Vanquish motion blur with the lightning-fast 0.5ms (MPRT) response time ,Light up your gaming station with the integrated RGB lighting ,Enjoy smooth, tear-free action with AMD FreeSync™ Premium ,Experience razor-sharp details with the stunning 2K QHD resolution ,Stay in the game longer with the ergonomic design tailored for gamers ,",$269.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/24-117-179-01.jpg
"Acer Nitro ED320QR BI 31.5” 1920x1080P Curved 1500R 75Hz Refresh rate 1ms response time AMD FreeSync Monitor, VGA, HDMI","31.5” 1920x1080P 1500R Curved Display ,75Hz refresh rate and 1ms response time ,AMD Freesync Technology ,VGA, HDMI ,",$269.99 ,4.3,Newegg,https://c1.neweggimages.com/ProductImage/24-011-456-04.png
"ViewSonic VX3418-2K 34"" 21:9 1440p 1ms 165Hz Gaming Monitor with FreeSync Premium, Eye Care, HDMI, DisplayPort and USB","SEE THE DIFFERENCE: 34 Inch ultrawide 21:9 WQHD (3440x1440p) gaming monitor with thin bezels ,MAXIMIZED GAMEPLAY: 165Hz refresh rate and 1ms MPRT response time (with DisplayPort) for ultimate gaming experience ,ULTRA-SMOOTH GAMING: FreeSync Premium technology enables fluid and tear-free gameplay ,ENHANCED VIEWING COMFORT: Flicker-Free technology and Blue Light Filter for reduced eye fatigue ,GAME ON: An arsenal of pre-set customizable visual modes keeps you ready for any FPS, RTS, or MOBA games ,",$269.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/AN7GD2408201AS0SJ48.jpg
"ViewSonic VX2416 24 Inch 1080p 1ms 100Hz Gaming Monitor with IPS Panel, AMD FreeSync, Eye Care, HDMI and DisplayPort","SEE THE DIFFERENCE: 24 Inch Full HD (1920x1080p) IPS gaming monitor with thin bezels ,MAXIMIZED GAMEPLAY: 100Hz refresh rate and 1ms (MPRT) response time for ultimate gaming experience ,ULTRA-SMOOTH GAMING: AMD FreeSync technology enables fluid and tear-free gameplay ,ENHANCED VIEWING COMFORT: Flicker-Free technology and Blue Light Filter for reduced eye fatigue ,FLEXIBLE CONNECTIVITY: The VX2416 supports laptops, PCs, Macs and more with laptops, PCs, and Macs with HDMI and DisplayPort inputs ,",$109.99 ,5,Newegg,https://c1.neweggimages.com/ProductImage/AN7GD2406241D7F90BF.jpg
"ViewSonic XG2536 25” FHD IPS 280HZ Gaming Monitor with HDMI, DisplayPort, and USB-C","Dominate the game with the ultra-smooth 280Hz refresh rate ,Vanquish motion blur with the lightning-fast 0.5ms (MPRT) response time ,Light up your gaming station with the integrated RGB lighting ,Enjoy smooth, tear-free action with AMD FreeSync™ Premium ,Experience razor-sharp details with the stunning FHD resolution ,Stay in the game longer with the ergonomic design tailored for gamers ,",$269.99 ,,antonline,https://c1.neweggimages.com/ProductImage/24-117-178-01.png
"ViewSonic VX2716A 27 Inch 1080p 1ms 120Hz IPS Gaming Monitor with Eye Care, USB C, HDMI 1.4, and DisplayPort Inputs","SEE THE DIFFERENCE: 27 Inch Full HD (1920x1080p) IPS gaming monitor with thin bezels ,MAXIMIZED GAMEPLAY: 120Hz refresh rate and 1ms (MPRT) response time for ultimate gaming experience ,ULTRA-SMOOTH GAMING: Variable Refresh Rate technology enables fluid and tear-free gameplay ,ENHANCED VIEWING COMFORT: Flicker-Free technology and Blue Light Filter for reduced eye fatigue ,FLEXIBLE CONNECTIVITY: The VX2716A supports laptops, PCs, Macs and more with HDMI 1.4, USB C and DisplayPort inputs ,",$109.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/AN7GD240920015UUD75.jpg
"ViewSonic XG272-2K-OLED 27 Inch 1440p 240Hz White Gaming Ergonomic RGB OLED Monitor with up to 0.01ms, AMD FreeSync Premium, G-Sync Compatibility, and USB-C/HDMI v2.1/DP Inputs","PREMIUM MONITOR: 27 Inch Quad HD (2560x1440p) OLED white gaming monitor with 450-nits and thin bezels ,MAXIMIZED GAMEPLAY: 240Hz refresh rate and up to 0.01ms Pixel Response Time and 0.02ms (GtG) for the ultimate gaming experience ,ULTRA-SMOOTH GAMING: Blur Busters Verified Advanced Black Frame Insertion and Strobe Backlight technology improves motion image clarity for action-packed games. ,VIBRANT COLORS: With a unique white monitor, eye-catching RGB lighting, true 10-bit color depth, and HDR 10 this monitor lets video games be seen in their best light ,ADAPTIVE SYNC TECHNOLOGY: NVIDIA G-Sync Compatibility and AMD Freesync Premium technology for fluid and tear-free gameplay ,",$899.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/AN7GD24040819LSZVF6.jpg
